Tour_ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,first_trip_tz,cost_category,total_person,tour_options,total_nights,total_nights_bin,continent
tour_idjkfxjh5t,south_africa,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,14,2,1,Normal Cost,2.0,0,16,15_to_30_days,other
tour_idya4waxsq,united_arab_emirates,18_to_24,None,0.0,1.0,Volunteering,Hunting_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,0,1,14,0,1,Normal Cost,1.0,5,14,8_to_14_days,other
tour_id2pr3eh4t,uganda,25_to_44,Alone,0.0,1.0,Business,Beach_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,1,0,1,Lower Cost,1.0,0,1,less_7_days,AF
tour_id9vfvljd0,united_kingdom,18_to_24,Alone,0.0,1.0,Leisure_and_Holidays,Hunting_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,6,0,1,Normal Cost,1.0,4,6,less_7_days,other
tour_idy5yc1lbu,uae,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,7,1,Normal Cost,2.0,0,7,less_7_days,other
tour_idkysd2c9i,australia,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,7,7,1,Higher Cost,2.0,5,14,8_to_14_days,other
tour_id12si42gn,united_kingdom,18_to_24,None,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,1,1,1,14,0,1,Lower Cost,1.0,6,14,8_to_14_days,other
tour_idnubme2x0,france,45_to_64,With_Other_Friends/Relatives,7.0,6.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,13,0,1,Highest Cost,13.0,6,13,8_to_14_days,EU
tour_idk6vdyrrr,united_kingdom,more_65,Alone,1.0,0.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,60,0,1,Normal Cost,1.0,0,60,31_to_180_days,other
tour_id8z7b9151,denmark,25_to_44,None,1.0,0.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,75,0,0,Normal Cost,1.0,0,75,31_to_180_days,EU
tour_ide6xp3lka,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,7,1,Higher Cost,2.0,6,14,8_to_14_days,EU
tour_idfhrtbapi,united_kingdom,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,7,0,1,Normal Cost,1.0,0,7,less_7_days,other
tour_idmfdm1hn0,czech_republic,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Business,Wildlife_Tourism,Others,Independent,0,0,0,0,0,0,0,10,2,1,Normal Cost,2.0,0,12,8_to_14_days,other
tour_ids8gaj7ks,india,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,12,0,0,Low Cost,1.0,0,12,8_to_14_days,AS
tour_idhmbay75w,zimbabwe,25_to_44,Alone,0.0,1.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_idjz6ytnib,uae,18_to_24,With_Other_Friends/Relatives,3.0,3.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,60,0,0,Normal Cost,6.0,0,60,31_to_180_days,other
tour_idlxd9utdw,spain,25_to_44,Alone,0.0,1.0,Volunteering,Conference_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,5,0,1,Normal Cost,1.0,0,5,less_7_days,EU
tour_idul873nq4,rumania,25_to_44,With_Other_Friends/Relatives,0.0,2.0,Business,Beach_Tourism,Friends_relatives,Package_Tour,1,1,0,0,0,0,0,1,5,0,Normal Cost,2.0,2,6,less_7_days,EU
tour_idsla3e4ge,uae,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,0,6,1,High Cost,2.0,0,6,less_7_days,other
tour_idqk7txmgx,belgium,25_to_44,With_Spouse_and_Children,2.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,0,7,1,High Cost,3.0,5,7,less_7_days,EU
tour_idsa5566c1,italy,25_to_44,Alone,1.0,0.0,Volunteering,Hunting_Tourism,Tanzania_Mission_Abroad,Independent,0,0,0,0,0,0,0,12,0,1,Low Cost,1.0,0,12,8_to_14_days,EU
tour_idiobigfg9,zambia,25_to_44,Alone,1.0,0.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,1,Low Cost,1.0,0,6,less_7_days,AF
tour_idydorpncg,canada,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,12,4,1,High Cost,1.0,5,16,15_to_30_days,North_Am
tour_idm7f7fv69,burundi,25_to_44,With_Spouse,1.0,1.0,Other,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,15,0,0,Lower Cost,2.0,0,15,15_to_30_days,AF
tour_idlet7quyf,canada,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,11,4,1,Higher Cost,1.0,6,15,15_to_30_days,North_Am
tour_idlrhsw1yg,united_states_of_america,more_65,With_Children,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,0,1,0,0,13,0,1,Higher Cost,2.0,3,13,8_to_14_days,other
tour_id4qudrra5,italy,18_to_24,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Newspaper_magazines_brochures,Package_Tour,1,1,1,0,0,0,0,0,7,1,High Cost,2.0,3,7,less_7_days,EU
tour_idvcdcxott,switzerland,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,6,0,1,Highest Cost,2.0,6,6,less_7_days,EU
tour_id3cy98m56,canada,45_to_64,None,1.0,0.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,0,Low Cost,1.0,0,7,less_7_days,North_Am
tour_idhuybndut,spain,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,11,8,1,Normal Cost,1.0,0,19,15_to_30_days,EU
tour_idryzgg4tc,united_states_of_america,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,0,0,8,0,1,Higher Cost,1.0,4,8,8_to_14_days,other
tour_idrl4yvkju,south_africa,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,1,0,7,1,Highest Cost,2.0,4,7,less_7_days,other
tour_idn8zjojrz,australia,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Business,Friends_relatives,Independent,0,0,0,0,0,0,0,5,5,1,Normal Cost,1.0,0,10,8_to_14_days,other
tour_idh5m5z3n7,france,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,4,0,1,Normal Cost,1.0,5,4,less_7_days,EU
tour_idnqffiz3f,germany,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,0,0,0,0,11,0,1,Normal Cost,2.0,3,11,8_to_14_days,EU
tour_id38804qw6,rwanda,more_65,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,2,1,Lower Cost,1.0,0,2,less_7_days,AF
tour_iddaykjwhl,malaysia,25_to_44,With_Other_Friends/Relatives,2.0,4.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,14,0,1,High Cost,6.0,7,14,8_to_14_days,AS
tour_idmj1rnt4q,germany,45_to_64,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,4,5,1,Normal Cost,2.0,4,9,8_to_14_days,EU
tour_idi4ovagv3,spain,18_to_24,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,8,4,1,Higher Cost,2.0,5,12,8_to_14_days,EU
tour_idbgl67loh,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,1,1,1,0,0,1,0,7,1,High Cost,2.0,5,7,less_7_days,EU
tour_idwshibyhm,united_kingdom,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,68,5,1,Normal Cost,1.0,0,73,31_to_180_days,other
tour_idul368f4t,united_states_of_america,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,1,1,0,1,1,1,10,2,1,High Cost,2.0,5,12,8_to_14_days,other
tour_id0i9vafxm,qatar,45_to_64,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,5,0,0,High Cost,2.0,5,5,less_7_days,AS
tour_id3c5kox0r,drc,18_to_24,Alone,1.0,0.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,1,Lower Cost,1.0,0,7,less_7_days,other
tour_idoy4cjmqn,south_africa,45_to_64,Alone,0.0,1.0,Meetings_and_Conference,Cultural_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,4,0,1,Normal Cost,1.0,0,4,less_7_days,other
tour_idtvso82qi,uganda,18_to_24,Alone,1.0,0.0,Business,Mountain_Climbing,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,7,0,0,Lower Cost,1.0,0,7,less_7_days,AF
tour_id8wr4hz21,spain,25_to_44,None,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Radio_TV_Web,Package_Tour,0,1,1,1,0,1,0,9,3,1,High Cost,1.0,4,12,8_to_14_days,EU
tour_idqxfyclpi,france,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,0,0,0,10,1,Higher Cost,2.0,5,10,8_to_14_days,EU
tour_idixa4conv,india,45_to_64,With_Spouse_and_Children,5.0,5.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,16,44,1,Lower Cost,10.0,0,60,31_to_180_days,AS
tour_ido93vagwl,germany,18_to_24,Alone,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,10,6,1,Low Cost,1.0,0,16,15_to_30_days,EU
tour_idlr5nthkx,united_states_of_america,more_65,With_Children,2.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,Normal Cost,2.0,0,3,less_7_days,other
tour_idvg93e6io,rwanda,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,27,0,0,Lower Cost,1.0,0,27,15_to_30_days,AF
tour_idv4nju6re,france,25_to_44,With_Other_Friends/Relatives,3.0,0.0,Leisure_and_Holidays,Conference_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,14,0,0,High Cost,3.0,0,14,8_to_14_days,EU
tour_idojnvn9z3,uganda,18_to_24,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,0,1,Lower Cost,1.0,0,4,less_7_days,AF
tour_id02jptqk3,austria,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Newspaper_magazines_brochures,Package_Tour,0,1,1,1,1,1,0,3,0,1,Higher Cost,2.0,5,3,less_7_days,EU
tour_idaq1mrdre,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,1,0,7,1,High Cost,2.0,5,7,less_7_days,EU
tour_idttjha84k,united_kingdom,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,4,5,1,High Cost,2.0,0,9,8_to_14_days,other
tour_idgkf12x9b,italy,18_to_24,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,1,0,7,1,High Cost,2.0,6,7,less_7_days,EU
tour_idgkoa43ku,portugal,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Others,Independent,0,0,0,0,0,0,0,0,13,1,Higher Cost,2.0,0,13,8_to_14_days,EU
tour_idqsjrey82,united_states_of_america,25_to_44,None,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,15,0,1,High Cost,1.0,7,15,15_to_30_days,other
tour_id5zytsqzj,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,10,8,1,Higher Cost,2.0,5,18,15_to_30_days,other
tour_id7utitozg,kenya,45_to_64,Alone,0.0,1.0,Meetings_and_Conference,Conference_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,0,0,Lower Cost,1.0,0,1,less_7_days,AF
tour_id0y4zeuz6,sweden,18_to_24,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Radio_TV_Web,Independent,0,0,0,0,0,0,0,10,8,1,High Cost,2.0,0,18,15_to_30_days,EU
tour_iducudjw4j,united_states_of_america,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,9,3,1,Higher Cost,2.0,5,12,8_to_14_days,other
tour_id19vul6aj,kenya,25_to_44,None,1.0,0.0,Other,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,0,4,1,Normal Cost,1.0,0,4,less_7_days,AF
tour_idsfl2afch,united_states_of_america,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,10,0,0,Normal Cost,1.0,0,10,8_to_14_days,other
tour_idk2f1hq3n,united_kingdom,18_to_24,Alone,0.0,1.0,Volunteering,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,10,0,1,Normal Cost,1.0,4,10,8_to_14_days,other
tour_idx0q2endd,sweden,more_65,With_Spouse,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Package_Tour,1,0,0,0,1,0,0,5,0,0,High Cost,1.0,2,5,less_7_days,EU
tour_id0wtn3rc1,united_states_of_america,25_to_44,Alone,1.0,0.0,Meetings_and_Conference,Mountain_Climbing,Friends_relatives,Independent,0,0,0,0,0,0,0,8,0,0,Normal Cost,1.0,0,8,8_to_14_days,other
tour_ids1rrnyp4,australia,18_to_24,None,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,10,0,1,Higher Cost,1.0,6,10,8_to_14_days,other
tour_idvzkjyukw,zimbabwe,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,3,0,1,Lower Cost,1.0,0,3,less_7_days,AF
tour_idwq44th0d,italy,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,0,0,0,0,0,0,0,0,8,1,High Cost,2.0,0,8,8_to_14_days,EU
tour_idvje41j40,united_kingdom,more_65,None,0.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,0,0,0,0,13,0,High Cost,1.0,3,13,8_to_14_days,other
tour_idasaa6d6z,canada,45_to_64,With_Spouse_and_Children,3.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,10,0,1,Highest Cost,4.0,7,10,8_to_14_days,North_Am
tour_idg5zc1bes,kenya,45_to_64,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,8,0,1,Normal Cost,1.0,0,8,8_to_14_days,AF
tour_idl2hmor8r,belgium,25_to_44,With_Other_Friends/Relatives,1.0,2.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,0,1,0,1,16,4,1,Higher Cost,3.0,4,20,15_to_30_days,EU
tour_id7jdbapjw,spain,45_to_64,With_Spouse_and_Children,1.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,13,4,1,Higher Cost,4.0,0,17,15_to_30_days,EU
tour_id1k0fjeb2,madagascar,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,11,7,1,Normal Cost,1.0,0,18,15_to_30_days,AF
tour_idkyb9qyu6,kenya,45_to_64,Alone,1.0,0.0,Business,Wildlife_Tourism,Trade_fair,Independent,0,0,0,0,0,0,0,3,0,0,Lower Cost,1.0,0,3,less_7_days,AF
tour_idze173cjo,united_kingdom,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,1,31,0,Normal Cost,1.0,0,32,31_to_180_days,other
tour_idap5otj2g,united_states_of_america,more_65,With_Spouse,1.0,1.0,Visiting_Friends_and_Relatives,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,18,0,0,Normal Cost,2.0,0,18,15_to_30_days,other
tour_id1zdywywg,south_africa,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,1,7,4,1,Higher Cost,2.0,6,11,8_to_14_days,other
tour_id6hdl0drj,south_africa,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Friends_relatives,Package_Tour,0,1,1,1,1,1,0,9,0,1,High Cost,2.0,5,9,8_to_14_days,other
tour_idamk4dzqr,united_states_of_america,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,0,7,0,1,Higher Cost,1.0,6,7,less_7_days,other
tour_idga9pwh7l,norway,45_to_64,With_Spouse_and_Children,1.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,6,6,1,High Cost,4.0,5,12,8_to_14_days,EU
tour_id4e1svaqw,zambia,25_to_44,None,0.0,1.0,Business,Wildlife_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,6,0,0,Normal Cost,1.0,0,6,less_7_days,AF
tour_idtmm98net,poland,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,30,0,0,Normal Cost,1.0,0,30,15_to_30_days,EU
tour_idszmjz1ua,united_kingdom,18_to_24,Alone,1.0,0.0,Leisure_and_Holidays,Cultural_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,13,5,1,Low Cost,1.0,4,18,15_to_30_days,other
tour_idhjl1lmt0,the_netherlands,45_to_64,With_Spouse_and_Children,3.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,7,0,1,Higher Cost,4.0,4,7,less_7_days,other
tour_idqeazg6pm,canada,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,1,1,1,11,3,1,Higher Cost,2.0,7,14,8_to_14_days,North_Am
tour_idxj1kit8z,china,45_to_64,Alone,0.0,1.0,Leisure_and_Holidays,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,2,0,1,Normal Cost,1.0,0,2,less_7_days,AS
tour_idc7tr4h97,united_kingdom,25_to_44,Alone,1.0,0.0,Visiting_Friends_and_Relatives,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,33,5,0,Normal Cost,1.0,0,38,31_to_180_days,other
tour_idjkuqjp75,united_kingdom,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Leisure_and_Holidays,Conference_Tourism,Others,Package_Tour,0,1,1,1,1,1,0,15,0,0,Lower Cost,2.0,5,15,15_to_30_days,other
tour_idryr3zhxw,united_kingdom,25_to_44,With_Other_Friends/Relatives,1.0,1.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,4,3,1,Normal Cost,2.0,0,7,less_7_days,other
tour_ide7fj6gy4,spain,45_to_64,With_Other_Friends/Relatives,2.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,1,1,1,1,1,1,1,5,0,1,High Cost,2.0,7,5,less_7_days,EU
tour_idkxg6wbnf,united_states_of_america,45_to_64,With_Other_Friends/Relatives,4.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,0,0,0,11,0,1,Lower Cost,7.0,3,11,8_to_14_days,other
tour_id6byekhgl,united_states_of_america,25_to_44,Alone,0.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Others,Independent,0,0,0,0,0,0,0,9,0,1,Normal Cost,1.0,0,9,8_to_14_days,other
tour_idtjbp9uxs,bulgaria,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,0,0,0,1,0,12,1,Higher Cost,2.0,3,12,8_to_14_days,EU
tour_idu4kjjfng,canada,25_to_44,With_Other_Friends/Relatives,2.0,1.0,Visiting_Friends_and_Relatives,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,12,0,1,Normal Cost,3.0,0,12,8_to_14_days,North_Am
tour_idk0g0xsop,united_kingdom,45_to_64,Alone,0.0,1.0,Business,Hunting_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Normal Cost,1.0,0,2,less_7_days,other
tour_idahm5vdbw,switzerland,more_65,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,6,5,1,High Cost,2.0,4,11,8_to_14_days,EU
tour_idsf10lkur,germany,25_to_44,Alone,0.0,1.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,0,16,0,1,High Cost,1.0,5,16,15_to_30_days,EU
tour_idc0c8apnb,united_kingdom,more_65,Alone,0.0,1.0,Business,Beach_Tourism,Travel_agent_tour_operator,Independent,0,0,0,0,0,0,0,5,0,0,Lower Cost,1.0,0,5,less_7_days,other
tour_idigy9vf5d,spain,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,4,0,1,Normal Cost,1.0,5,4,less_7_days,EU
tour_idbuwtqkbz,sweden,18_to_24,Alone,1.0,0.0,Other,Cultural_Tourism,Others,Independent,0,0,0,0,0,0,0,36,6,1,High Cost,1.0,0,42,31_to_180_days,EU
tour_id4mprv44h,zimbabwe,25_to_44,Alone,1.0,0.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,3,0,0,Lower Cost,1.0,0,3,less_7_days,AF
tour_idwhd4a2vn,japan,18_to_24,Alone,1.0,0.0,Leisure_and_Holidays,Hunting_Tourism,Newspaper_magazines_brochures,Independent,0,0,0,0,0,0,0,14,2,1,Lower Cost,1.0,0,16,15_to_30_days,AS
tour_iddxhdg9u7,belgium,45_to_64,With_Children,0.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,1,1,8,0,1,High Cost,0.0,6,8,8_to_14_days,EU
tour_id6krw8m4e,south_africa,45_to_64,With_Other_Friends/Relatives,3.0,3.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,1,1,0,0,0,7,0,1,High Cost,6.0,4,7,less_7_days,other
tour_idrxsmwsfs,united_states_of_america,45_to_64,With_Children,0.0,2.0,Leisure_and_Holidays,Conference_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,10,0,1,High Cost,2.0,5,10,8_to_14_days,other
tour_idc4rom6p7,switzerland,18_to_24,With_Spouse_and_Children,2.0,2.0,Business,Cultural_Tourism,Tanzania_Mission_Abroad,Package_Tour,1,1,1,1,0,0,0,0,8,0,Lower Cost,4.0,4,8,8_to_14_days,EU
tour_idw1qbfl4p,china,18_to_24,None,1.0,0.0,Business,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,7,0,0,Normal Cost,1.0,0,7,less_7_days,AS
tour_iddsk105i1,sri_lanka,45_to_64,Alone,1.0,0.0,Leisure_and_Holidays,Wildlife_Tourism,Friends_relatives,Package_Tour,0,1,1,1,0,0,0,3,0,1,Normal Cost,1.0,3,3,less_7_days,other
tour_idnkhikykm,zambia,25_to_44,Alone,0.0,1.0,Business,Cultural_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,2,0,0,Lower Cost,1.0,0,2,less_7_days,AF
tour_id8efx9x0m,spain,45_to_64,With_Spouse_and_Children,2.0,2.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,1,1,0,1,1,1,0,3,3,1,Higher Cost,4.0,5,6,less_7_days,EU
tour_id0545vwjg,cambodia,25_to_44,With_Spouse,1.0,1.0,Leisure_and_Holidays,Wildlife_Tourism,Travel_agent_tour_operator,Package_Tour,0,1,1,1,1,1,0,6,3,1,Higher Cost,2.0,5,9,8_to_14_days,AS
tour_idi2mpxvja,united_kingdom,45_to_64,With_Spouse,1.0,1.0,Leisure_and_Holidays,Beach_Tourism,Friends_relatives,Independent,0,0,0,0,0,0,0,35,0,0,High Cost,2.0,0,35,31_to_180_days,other
